scroll_id,unit_type,unit_size,glyphs,dag_depth,complexity,latency_ms,coherence,throughput
fireteam_00349,fireteam,4,🜋🜰🜃🜰🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00350,fireteam,4,🜃🜅🜋🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00351,fireteam,4,🜌🜃🜰🜁🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00352,fireteam,4,🜄🜃🜅🔷🔷🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00353,fireteam,4,🔷🜰🜄🔷🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00354,fireteam,4,🜃🔷🜌🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00355,fireteam,4,🜁🜁🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00356,fireteam,4,🜋🜌🜌🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00357,fireteam,4,🜰🔷🜰🜰🜄,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00358,fireteam,4,🜰🜰🜄🔷🜅🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00359,fireteam,4,🜰🜰🜁🜌🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00360,fireteam,4,🜄🜁🜅,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00361,fireteam,4,🜰🜋🜋🜅🜃🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00362,fireteam,4,🜋🜃🜰🜋🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00363,fireteam,4,🜃🜁🜰🜃🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00364,fireteam,4,🜰🜰🜋🜁🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00365,fireteam,4,🔷🜃🜁🔷🜃🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00366,fireteam,4,🜰🜃🜅🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00367,fireteam,4,🜌🜰🜅🜄🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00368,fireteam,4,🜰🜄🜁🜰,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00369,fireteam,4,🜅🜁🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00370,fireteam,4,🔷🜋🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00371,fireteam,4,🜅🜰🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00372,fireteam,4,🜁🜁🜄🜰,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00373,fireteam,4,🜄🜃🜋🜁🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00374,fireteam,4,🜁🜋🜋🜄🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00375,fireteam,4,🜁🔷🜁🜋🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00376,fireteam,4,🜋🜅🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00377,fireteam,4,🜅🜁🔷🜁🜄🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00378,fireteam,4,🜋🔷🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00379,fireteam,4,🜌🜋🜁🜃🜃🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00380,fireteam,4,🜄🜃🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00381,fireteam,4,🔷🔷🜃🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00382,fireteam,4,🜁🜌🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00383,fireteam,4,🜰🜋🜄🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00384,fireteam,4,🜰🔷🜅,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00385,fireteam,4,🜁🜁🜌🜰,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00386,fireteam,4,🜋🜋🜰🜰🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00387,fireteam,4,🜄🜋🜰🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00388,fireteam,4,🜌🜁🜋🜰🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00389,fireteam,4,🔷🜋🜌🜁🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00390,fireteam,4,🜌🜁🜄🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00391,fireteam,4,🜄🜄🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00392,fireteam,4,🜄🜄🜃🜌🜅🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00393,fireteam,4,🜋🜌🔷🜰🜋🔷,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00394,fireteam,4,🜌🜃🜁🜅,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00395,fireteam,4,🜰🜰🜄🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00396,fireteam,4,🜄🜁🜁🜋,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00397,fireteam,4,🜌🜰🜋,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00398,fireteam,4,🔷🜋🜃🜌🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00399,fireteam,4,🜁🜁🜄🜋🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00400,fireteam,4,🔷🜅🜋🜁🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00401,fireteam,4,🜰🜋🜅🜅🜋🜄,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00402,fireteam,4,🜅🜃🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00403,fireteam,4,🜌🔷🜰🜅,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00404,fireteam,4,🔷🜅🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00405,fireteam,4,🜁🜰🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00406,fireteam,4,🔷🜅🜁🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00407,fireteam,4,🔷🔷🜋🜄🜋🔷,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00408,fireteam,4,🜋🜋🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00409,fireteam,4,🜅🔷🜋🜃🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00410,fireteam,4,🜋🜰🜌🜃🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00411,fireteam,4,🜰🜁🜅🔷🜃🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00412,fireteam,4,🜌🜁🜅🜋🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00413,fireteam,4,🜅🜌🜁🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00414,fireteam,4,🔷🜋🜋🜋🜁🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00415,fireteam,4,🔷🜁🜄🜰🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00416,fireteam,4,🔷🜋🜃🜄🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00417,fireteam,4,🜄🜄🜄🜃🜁🜄,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00418,fireteam,4,🜅🜅🔷🜁🜁🜌,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00419,fireteam,4,🜃🜁🜁🜃🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00420,fireteam,4,🜌🜌🜋,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00421,fireteam,4,🜅🜄🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00422,fireteam,4,🜌🜅🜁🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00423,fireteam,4,🜌🜰🜋🜰🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00424,fireteam,4,🜰🔷🜋🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00425,fireteam,4,🜄🜌🜰🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00426,fireteam,4,🜌🜅🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00427,fireteam,4,🜌🜃🜃🜋🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00428,fireteam,4,🜋🜃🜋🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00429,fireteam,4,🜃🜰🜋,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00430,fireteam,4,🜅🜁🜅🔷🜃🜄,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00431,fireteam,4,🔷🜌🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00432,fireteam,4,🜁🜃🜄🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00433,fireteam,4,🜅🜄🜁🜄🜄,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00434,fireteam,4,🜋🔷🜌🜅🜃🜌,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00435,fireteam,4,🜅🜃🜅🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00436,fireteam,4,🜅🜃🜅🜰🜃🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00437,fireteam,4,🜌🜁🜄🜰🜁🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00438,fireteam,4,🜄🔷🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00439,fireteam,4,🜌🜅🜰🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00440,fireteam,4,🜌🜌🔷🔷🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00441,fireteam,4,🜌🜄🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00442,fireteam,4,🜰🜃🔷🜃🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00443,fireteam,4,🜋🜅🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00444,fireteam,4,🜰🔷🜃🜁🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00445,fireteam,4,🜃🜋🜋🜅,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00446,fireteam,4,🜅🔷🔷🜄🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00447,fireteam,4,🜰🔷🜰🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00448,fireteam,4,🔷🜃🜄🜁🜃🜅,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00449,fireteam,4,🜋🜌🜅🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00450,fireteam,4,🔷🜋🔷🜁🜄🔷,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00451,fireteam,4,🜁🜄🜌🜌🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00452,fireteam,4,🜃🜃🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00453,fireteam,4,🜃🜰🜰🜃🜌🜄,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00454,fireteam,4,🜰🜅🜄🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00455,fireteam,4,🜌🜅🜄🜌🜅🜅,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00456,fireteam,4,🜋🜋🜰🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00457,fireteam,4,🜰🔷🜅,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00458,fireteam,4,🜃🜄🜋🜋🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00459,fireteam,4,🜌🔷🜌🜃🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00460,fireteam,4,🜰🜁🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00461,fireteam,4,🜌🜄🜄🜄🜰🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00462,fireteam,4,🜅🜰🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00463,fireteam,4,🜃🜁🜌🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00464,fireteam,4,🔷🜋🜋🜁🜄,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00465,fireteam,4,🜅🜌🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00466,fireteam,4,🜋🜌🜃🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00467,fireteam,4,🜋🜅🜄🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00468,fireteam,4,🜌🜁🜅🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00469,fireteam,4,🜃🜰🜰🔷🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00470,fireteam,4,🜋🜅🜋🜄🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00471,fireteam,4,🜅🜁🜃🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00472,fireteam,4,🜃🜋🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00473,fireteam,4,🔷🜄🜋🜄🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00474,fireteam,4,🜁🔷🜰🜋,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00475,fireteam,4,🔷🜰🜃🜌🜅🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00476,fireteam,4,🜌🔷🜃🔷🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00477,fireteam,4,🜄🜰🜋🜁🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00478,fireteam,4,🜰🜋🜌🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00479,fireteam,4,🜅🜄🜌🜋,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00480,fireteam,4,🜁🜄🜋🜁🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00481,fireteam,4,🜄🜁🔷🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00482,fireteam,4,🜃🜄🜃🜄🜰🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00483,fireteam,4,🜁🜄🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00484,fireteam,4,🜌🜌🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00485,fireteam,4,🜌🜅🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00486,fireteam,4,🜌🔷🜃🜋🔷🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00487,fireteam,4,🜃🜁🔷🜅🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00488,fireteam,4,🜌🜋🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00489,fireteam,4,🜁🜋🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00490,fireteam,4,🜅🜰🜌🜁🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00491,fireteam,4,🜋🜄🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00492,fireteam,4,🜅🜰🜰🜃🜰🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00493,fireteam,4,🜁🜋🜁🜄🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00494,fireteam,4,🜰🔷🜌🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00495,fireteam,4,🜁🜁🜌🜅🜄,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00496,fireteam,4,🜌🜄🔷🜄🜌🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00497,fireteam,4,🜄🜋🜅,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00498,fireteam,4,🔷🜄🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00499,fireteam,4,🜋🜅🜅🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00500,fireteam,4,🜋🜋🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00501,fireteam,4,🜁🜌🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00502,fireteam,4,🜌🜁🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00503,fireteam,4,🜁🜋🜰🜃🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00504,fireteam,4,🔷🜅🜌🜄🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00505,fireteam,4,🜰🜄🜄,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00506,fireteam,4,🜋🜰🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00507,fireteam,4,🜄🜋🜌🜰🜃🜌,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00508,fireteam,4,🜃🜋🜅🜅🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00509,fireteam,4,🜁🜋🜃🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00510,fireteam,4,🜅🜅🜃🜄🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00511,fireteam,4,🜅🜅🜁🜅🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00512,fireteam,4,🜋🜁🜅🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00513,fireteam,4,🜄🜋🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00514,fireteam,4,🜰🜌🜋🔷🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00515,fireteam,4,🜋🜁🜋🜄🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00516,fireteam,4,🜅🜅🜃🜅,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00517,fireteam,4,🜃🜋🜅🜰🜅🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00518,fireteam,4,🜄🜃🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00519,fireteam,4,🜄🜄🜰🜃🜁🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00520,fireteam,4,🜄🜃🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00521,fireteam,4,🔷🔷🜌🜃🜰🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00522,fireteam,4,🜅🜅🜃🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00523,fireteam,4,🔷🜁🜁🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00524,fireteam,4,🔷🜅🜃🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00525,fireteam,4,🔷🜌🜄🜰🜅,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00526,fireteam,4,🜋🜌🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00527,fireteam,4,🜅🜄🜅🜃,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00528,fireteam,4,🜁🔷🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00529,fireteam,4,🜰🜌🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00530,fireteam,4,🜰🔷🜋🔷🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00531,fireteam,4,🜰🜄🜰🜁🜅🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00532,fireteam,4,🜃🜋🜄🜃🜅🜄,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00533,fireteam,4,🜁🜃🜄🜌🜁,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00534,fireteam,4,🜰🜰🔷🜁🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00535,fireteam,4,🜁🜁🜅🜰🜁🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00536,fireteam,4,🜃🔷🜅🜰🜄🜁,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00537,fireteam,4,🜃🜁🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00538,fireteam,4,🜁🜌🜰🜋🜋,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00539,fireteam,4,🔷🜃🜋,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00540,fireteam,4,🜅🜃🜃🜃🜰🜰,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00541,fireteam,4,🜰🔷🜄🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00542,fireteam,4,🜰🜰🜋🜋🜄,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00543,fireteam,4,🜁🜁🔷🜁🜄🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00544,fireteam,4,🜃🜰🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00545,fireteam,4,🜰🜋🜌🜄🜄🜅,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00546,fireteam,4,🜰🜰🜅🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00547,fireteam,4,🜌🜌🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00548,fireteam,4,🜃🜌🜁🜰,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00549,fireteam,4,🜄🜌🜃🜁🜁🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00550,fireteam,4,🜌🜌🜋🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00551,fireteam,4,🜁🜃🜰🜃🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00552,fireteam,4,🜌🔷🜁🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00553,fireteam,4,🜃🜰🔷🜁🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00554,fireteam,4,🜌🜁🜄🜌🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00555,fireteam,4,🜋🜅🔷🜄🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00556,fireteam,4,🜅🔷🜅🜄🜰,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00557,fireteam,4,🜃🔷🜁🜃🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00558,fireteam,4,🔷🜄🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00559,fireteam,4,🜌🜁🜄🔷🜁🔷,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00560,fireteam,4,🜰🜄🜅🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00561,fireteam,4,🔷🜁🜋🜋,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00562,fireteam,4,🜰🔷🜌🔷,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00563,fireteam,4,🜁🔷🜋,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00564,fireteam,4,🜌🜄🜃🜌🜁🜌,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00565,fireteam,4,🜃🜅🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00566,fireteam,4,🜋🜋🜋🜃🜌,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00567,fireteam,4,🜄🜰🜃🜌,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00568,fireteam,4,🜄🜅🜋🜄,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00569,fireteam,4,🜃🜰🔷🜁,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00570,fireteam,4,🜁🜋🜁,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00571,fireteam,4,🜄🔷🜰,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00572,fireteam,4,🜄🜅🔷,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00573,fireteam,4,🜰🜃🜁🜋🔷,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00574,fireteam,4,🜄🜃🜄🜁🜃🜋,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
fireteam_00575,fireteam,4,🜃🜁🜋🜅,3,0.75,64.08305320336758,0.9846,15.604749618069846
fireteam_00576,fireteam,4,🜰🔷🜁🜅🜃,4,0.8,64.08555320336758,0.9836,15.604140871291595
fireteam_00577,fireteam,4,🜌🜅🜃,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00578,fireteam,4,🜅🔷🜌,2,0.6666666666666666,64.07888653670092,0.9862666666666667,15.6057643015887
fireteam_00579,fireteam,4,🜋🜄🜃🜋🜌🜃,5,0.8333333333333334,64.08721987003426,0.9829333333333333,15.603735066491433
